,B cells,CD4 T cells,CD8 T cells,DC1,DC2,Epithelial cells,Mast cells,Migratory DC,MoAM,Monocytes,Perivascular macrophages,Plasma cells,Proliferating T cells,Proliferating macrophages,SARS-CoV-2,TRAM,Tregs,gdT cells and NK cells,pDC
MTSS1,2.992295197892221,-0.530955747883689,-0.584959718596532,-0.8238313460921985,-0.2073198123453951,1.1382084810892603,0.244052814006236,1.656088639436085,-0.3948468030084181,0.3856545870375703,0.8276598127144383,-0.3979408337151401,-0.4788418995155716,-0.7842737850567946,-0.8557770738047941,-0.8184217102572697,-0.7810889922805696,0.1689446095747871,-0.7546464191942264
GRAMD1C,3.518858826378017,0.0531955667289867,0.0600264232120998,-0.4079801428803775,-0.4138530998281382,1.983242883765981,-0.4810662104757911,-0.4810662104757911,-0.4629153609356734,-0.4638620757697066,-0.4703839841289882,0.1931817031853189,0.0371098967443954,-0.4532898967934416,-0.4810662104757911,-0.4738193098852087,-0.4337661153599988,-0.4037266993031688,-0.418819983702724
ID3,3.607051393308773,-0.5979058783508675,-0.6566861895473094,-0.6399756301083513,0.8100007795068556,-0.4537404013567847,-0.7070326680286422,-0.5741708154429686,0.3269490117346075,-0.4811449050932923,0.5898813327782478,-0.5603309119672442,-0.2236573849066582,0.139026944140515,-0.7570392141866482,0.0863418467876945,1.0083460754624338,-0.3776988411886242,-0.5382145435417371
ACY3,3.6781601300027966,-0.5208492415332296,-0.5112263128344415,0.2442348539225332,0.2771420542913914,0.0869717326249117,-0.5571101701118379,-0.5571101701118379,-0.534335394568377,-0.5257939453511359,-0.553719978190007,1.3279578332824862,-0.3339201130606026,-0.4179309882205557,-0.5571101701118379,-0.5529928433947483,-0.4365116915391664,-0.1963582289090287,0.6405026438126878
TNFRSF13B,3.9126230867810903,-0.3444428445169038,-0.3490971744106944,-0.3465147258854847,-0.3440492055090919,-0.3499605467567211,-0.3499605467567211,-0.3381146414694586,-0.3490471287006725,-0.3477077319759878,-0.3486785308057484,1.3134521121742635,-0.3162769949062154,-0.3491640958200837,-0.3499605467567211,-0.3494564283640436,0.2728862168999729,-0.3499605467567211,-0.3165697264640567
CD79B,3.836955329727704,-0.1844000940561952,-0.338338846921061,-0.4199181329979201,-0.4126719067344561,-0.4546277221672515,-0.3671511548974281,-0.4159616547368296,-0.4412518441537045,-0.2868610761412322,-0.3777142813418513,1.1481731417311114,-0.1660175541518896,-0.4439577771943233,-0.4546277221672515,-0.4505902475454972,0.8379071707963412,-0.2399698871471608,-0.368975739901104
BLK,4.012286780561027,-0.265698274496788,-0.1737384667121929,-0.340678833205985,-0.3472033554362266,-0.355233595995629,-0.355233595995629,-0.3293279657289771,-0.3487270959740682,-0.3501094593471057,-0.353174922449874,0.0025924872512795,-0.1931449039041953,-0.3445256452420476,-0.355233595995629,-0.3429057216621781,-0.3287580096283156,-0.3335759111450475,1.102390085107583
LINC02397,4.142870291977363,-0.3239930090081964,-0.3239930090081964,-0.2890093027848227,-0.2681256240826117,-0.3239930090081964,-0.3239930090081964,0.5593317527357842,-0.322659045657547,-0.3239930090081964,-0.3099138580440861,-0.0727282738406008,-0.3239930090081964,-0.3188823666817203,-0.3239930090081964,-0.3209685788542887,-0.3239930090081964,-0.3239930090081964,0.116022086306298
CD19,4.182755100142896,-0.2810562149707734,-0.2824159266474902,-0.2780754376761469,-0.2568945608771101,-0.2252772373154908,-0.2827806463964859,-0.2827806463964859,-0.2747467719355058,-0.2774938875640219,-0.270256124379705,0.4746452874564334,-0.2827806463964859,-0.268702940608391,-0.2827806463964859,-0.271116281023987,-0.2810827538864813,-0.2827806463964859,-0.2763790187317959
LINC01781,4.142052566758299,-0.2837371942604112,-0.2849159356545838,-0.2849159356545838,-0.2746945880668531,-0.2849159356545838,-0.2849159356545838,-0.2849159356545838,-0.2825930757251796,-0.2849159356545838,-0.2849159356545838,0.6867847969259321,-0.2849159356545838,-0.2849159356545838,-0.2849159356545838,-0.2839053421221977,-0.2849159356545838,-0.2849159356545838,-0.2849159356545838
IGHV5-78,4.152136447858935,-0.2826652500428607,-0.2804474654115059,-0.2841867750311885,-0.2768153759596258,-0.2841867750311885,-0.2841867750311885,-0.2841867750311885,-0.283479679574078,-0.2841867750311885,-0.2809092888032836,0.6393520711282796,-0.2841867750311885,-0.2841867750311885,-0.2841867750311885,-0.2837111253306659,-0.2615925835533105,-0.2841867750311885,-0.2841867750311885
BANK1,4.211048325984256,-0.3216838369901507,-0.3197595946069903,0.1297216625934934,-0.0249164681632827,-0.2779042176042309,-0.3248680519939493,-0.3084615294344041,-0.2423982787496159,-0.2430696854898002,-0.2405757761070873,-0.0226305622858754,-0.3221049133125475,-0.2626588596619163,-0.3248680519939493,-0.2999061269223824,-0.3182547947802558,-0.2733242517003859,-0.2133849887809248
FCRL4,4.241853537634586,-0.23863003325023,-0.2404648999521914,-0.2421096474375233,-0.2352291811700055,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2421096474375233,-0.2240854488068499,-0.1560185577675051,-0.2421096474375233
MS4A1,4.24227080694197,-0.2396455085500486,-0.2362057071909291,-0.2377220312059461,-0.2410603347497639,-0.2444744918893004,-0.2385963858819593,-0.2357800882780747,-0.2434961571679416,-0.2444744918893004,-0.241973951574833,-0.191227189642109,-0.235449846214736,-0.2431399736292544,-0.2444744918893004,-0.2438533705122716,-0.2375064445099748,-0.2070396783142067,-0.236150663852019
LINC00926,4.239686569477609,-0.2533804975269537,-0.2523263423530514,-0.2474672273151948,-0.2508568238846484,-0.1537019614800844,-0.2339363050528911,-0.2401100875805414,-0.2491467650916994,-0.249348557482254,-0.2395106758767386,-0.1089320140533644,-0.2567802883118714,-0.2540859119629534,-0.259626734320691,-0.2535020656120348,-0.2427452550472829,-0.259626734320691,-0.2346023222046629
VPREB3,4.240118968994043,-0.2418525871331281,-0.2465059523407304,-0.2264849430654296,-0.2380760699847588,-0.2481401057972021,-0.2481401057972021,-0.2367507659792886,-0.2454002200329676,-0.2481401057972021,-0.2426574238972202,-0.0912585854995052,-0.2442231748923631,-0.2452502878807766,-0.2481401057972021,-0.2446782177074601,-0.2481401057972021,-0.2481401057972021,-0.2481401057972021
ST8SIA1,-0.6053682437228421,0.824130014795764,0.2315140379666688,-0.5820090541867017,-0.5946722949132243,0.4444322956565846,2.373537710418097,2.7483623170146374,-0.6125299254582021,-0.6059348961855978,-0.6093738433322841,-0.6205335423165301,0.7598020022896245,-0.6093793982071248,-0.6205335423165301,-0.6147819873119639,-0.268166497271779,-0.4867283760254129,-0.5517667768931827
CDC14A,-0.4438520254676621,1.7190591493614416,0.8236547530681277,-0.7846994123178715,-0.6361331598103741,1.9784301499511536,1.1009286697577163,0.5438242263697098,-0.971496621212571,-0.92149500273964,-0.8372652308772017,-1.099148943639053,1.004486500847312,-0.8040455004802177,-0.8504330336594432,-1.1387126949905353,0.6227845963198225,-0.2532713705931884,0.9473849501124748
DBH-AS1,-0.6444424215480161,2.730431879869039,0.2626399125274712,-0.6444424215480161,-0.6444424215480161,0.943158581600591,2.3099848267861853,-0.6444424215480161,-0.5273585672393802,-0.5654877394356516,-0.6444424215480161,-0.6444424215480161,0.9446010242752944,-0.6203135191106941,-0.6444424215480161,-0.6098074289495622,0.0700616228718649,-0.224354420888966,-0.2024592214700784
RAB37,0.124133106547878,0.7817699115565941,1.090125306733431,-0.8164317574590755,-0.7814173062214314,0.7486045981159134,2.58656193972668,-0.810637956535586,-0.7614040705110343,-0.4742502072717305,-0.7681357323269018,-0.5309289193586464,0.7348417078077171,-0.747598947365831,-0.8234509151387247,-0.7850567515236646,0.0863305460754133,1.851164000360758,-0.7042185532117583
MCTP2,-0.3750942962268262,-0.3586687806055252,0.1680041163685548,-0.636769910092858,-0.6351842200794631,0.2866469723229971,2.6843323610690737,-0.6245138651235196,-0.5842376623055117,0.3458858616007803,-0.581021664707356,0.2195445818456139,0.3961561744059166,-0.6328509738717966,-0.652764798473658,-0.642164989540645,-0.5270046009885707,2.71568354623046,-0.5659778518276648
NR5A2,-0.2312332664005353,0.3218910770553099,0.4869357223563112,-0.4171640633517903,-0.4870021819771141,-0.5045396265187134,3.236975269718944,-0.5045396265187134,-0.5019226547980624,-0.5045396265187134,-0.5045396265187134,-0.5045396265187134,0.3464359960281181,-0.4757690497385104,-0.5045396265187134,-0.4981432478072672,-0.4579607434457451,2.208734527991337,-0.5045396265187134
LDB2,-0.3403605799832733,-0.3403605799832733,-0.3093150160870329,-0.3403605799832733,-0.3403605799832733,-0.3403605799832733,3.414000473342645,-0.3403605799832733,-0.3395090386955647,-0.3403605799832733,-0.3361700656818371,-0.3403605799832733,-0.3403605799832733,-0.3351806342196142,-0.3403605799832733,-0.3346198134376088,-0.3403605799832733,2.325121054578292,-0.3403605799832733
UTS2,-0.2712533724331281,-0.3618738320757933,0.0154886455306971,-0.5874801502407174,-0.1481887608018857,-0.6097759262225332,3.361922107608107,-0.1097761721991988,-0.4565040900369039,-0.520110204597118,-0.4230091866028104,0.0475860999965001,-0.1891736026649694,-0.4796569310750994,-0.6097759262225332,-0.5123053392275854,2.2418369491943717,0.0065244072947136,-0.3944747152241133
ENO2,-0.3781850406136589,0.7635702635109668,0.6800370898825915,-0.7606237308170924,-0.6009383289239145,0.5129969983302995,2.971640867389316,-0.6700488346602236,-0.7413472020366808,-0.7548928600778413,-0.7033343090193777,-0.084268373258965,1.888747646518507,-0.7436321686233927,-0.8014667699774841,-0.7892870422144983,0.4910363111892628,0.0045545016191422,-0.2845590182169564
GRAP2,-0.4226147272634255,0.9685457914716484,1.2560648900707727,-0.2044217125301588,-0.6084324086642854,-0.5935171459658406,3.0661989311697693,-0.5497701055777994,-0.6192828103080734,-0.5946252481134707,-0.6186085235361892,-0.6186842593130328,1.7057581118833036,-0.6140327605308278,-0.4186337785595754,-0.6225071160086615,0.3197916974988476,-0.2780242348891831,-0.5532045908338192
Z82206.1,-0.3655318498795611,0.1725545942030544,0.3945030341495607,-0.3117584381096348,-0.4297791270875372,-0.4498162023970305,3.791137738518113,-0.4498162023970305,-0.4429102656931966,-0.3350561196090016,-0.4498162023970305,-0.4498162023970305,1.4342090531243543,-0.4132293262282548,-0.4498162023970305,-0.4304326506828098,-0.0719944614800396,-0.2928149668428631,-0.4498162023970305
EDARADD,-0.6241371969253292,0.3503646364439829,0.1498713604937714,-0.6211906234602749,-0.5393404995508204,0.2665460588797164,3.703978045858168,0.6939697200988182,-0.6045203902862861,-0.1110654540293983,-0.5461071612695821,-0.6703679562771433,0.915144705000426,-0.5841811511527738,-0.6703679562771433,-0.6082576192680749,0.1341336151943223,-0.0226414810761812,-0.6118306523961975
IL13,-0.4102599617976611,2.0819110393658256,0.0175352571928961,-0.4102599617976611,-0.4102599617976611,-0.4102599617976611,3.500611965398449,-0.4102599617976611,-0.3880556461989857,-0.4102599617976611,-0.4102599617976611,-0.4102599617976611,0.2588334775737546,-0.3864633329997896,-0.4102599617976611,-0.4069169976855352,-0.4102599617976611,-0.1645961828723418,-0.4102599617976611
ADARB1,-0.2514973911985996,1.3122005310534914,0.558342224473921,-0.8282364828379213,-0.6739558729511563,-0.653465000355941,3.380318910988427,-0.3305634703771564,-0.6184683192876973,-0.1348786392683987,-0.35060348212823,-0.7577359579301043,0.9484157842568548,-0.809735119462109,-0.3476224643457586,-0.8369680420492371,0.5194159450524846,0.0927487160719837,-0.2177118697048523
KLRG1,-0.350657729881695,0.7585100825812385,0.7719554624200708,-0.3852648872878219,-0.4789379949763326,-0.5655059212709951,3.790688791274784,-0.4672258662430981,-0.5127620976865002,-0.5216542563237365,-0.4757021740393004,-0.4081223992144025,0.2889918965053424,-0.2199077241464749,-0.5655059212709951,-0.5237508329443643,-0.2698142646253498,0.6524815747342648,-0.5178157376046331
TESPA1,-0.2098161372515049,0.8633906262570981,-0.0411386911534079,-0.501744823727757,-0.2223582615951535,-0.5616920823888747,3.820929284122365,-0.3859257547578346,-0.5401794917294948,-0.5033695141604001,-0.5205526254563676,-0.5168931732573678,0.5601869381505978,-0.5288183121412483,-0.5616920823888747,-0.5551954438805392,0.4810452725978978,0.3549010846164382,-0.4310768118555733
IL18R1,-0.6908818887800766,0.2391400082490527,-0.0500895988873636,0.3675278326177016,-0.0760691568830327,-0.6511055293701127,3.60444533864258,-0.4445157961111012,-0.653370381681958,-0.3605498299183629,-0.7131836925803873,-0.7384146189583409,0.4348137146047327,-0.694499372167637,-0.7538034588887255,-0.7010375463222701,0.7072933900936695,0.2896889516735349,0.8846116346680976
PBX1,-0.3265230974210553,-0.3265230974210553,-0.3243202408331758,-0.2671969942201401,-0.3208656249427945,1.568770744387619,3.848216368148612,-0.2896349110736335,-0.3246623140981309,-0.3237369700149912,-0.3215483016045231,-0.3265230974210553,-0.3265230974210553,-0.3265230974210553,-0.3265230974210553,-0.3255001222442245,-0.3180955687084811,-0.3157643828487491,-0.3265230974210553
KIAA1549,-0.3094776753988201,-0.3167716437413921,-0.3160939166399099,-0.2431805617198959,-0.2976555161372772,1.2809776606893752,3.966632409421709,-0.3167716437413921,-0.3156074284341263,-0.3141357141941966,-0.3080579545244297,-0.3167716437413921,-0.3167716437413921,-0.3141736168716171,-0.3167716437413921,-0.3158020164281402,-0.3167716437413921,-0.3112043090623432,-0.3015914982519751
IL5,-0.3302906594256132,0.0149845235800665,-0.1761878673350276,-0.3302906594256132,-0.3086204534170179,0.9044188627423076,4.074400595312544,-0.3302906594256132,-0.3169274941998515,-0.3302906594256132,-0.3035560387247171,-0.3302906594256132,-0.2861073510504593,-0.3053541607064182,-0.3302906594256132,-0.324434681370907,-0.3302906594256132,-0.3302906594256132,-0.3302906594256132
RAB27B,-0.3257520469229989,-0.2589841989558626,-0.2601796394428268,-0.3271422577921253,-0.3258485139875546,0.957495578282244,4.05997587735534,-0.3265414243729336,-0.3281622735199415,-0.3263854358628589,-0.3268382904247219,-0.3288021827896976,-0.2708720739152926,-0.3248419008304713,-0.3288021827896976,-0.3282382130775274,-0.3288021827896976,0.0249971303783433,-0.3262757685417191
COL18A1,-0.2141026267748604,-0.1656637407400262,0.0253553551333332,-0.3976680018205602,-0.3044580110339352,-0.2382834912007673,4.145068831615729,-0.4214823183946469,-0.357011626132554,-0.3167209208728555,-0.3451605563480929,0.5175996139982939,-0.1356535139417557,-0.3957389708586816,-0.4292943898784358,-0.4039573131574624,-0.0896831573032069,-0.2054362408597039,-0.2677089214298109
LTC4S,-0.3334365819655343,-0.26494000589465,-0.2790512020810644,0.0053688426141177,0.2559323022596299,-0.2165861388413971,4.1951734955576,-0.2944675319777763,-0.3004351017692254,-0.2963090287007722,-0.0425330372320813,-0.2798805808063508,-0.295027682158037,-0.3069112764146816,-0.3535769874980772,-0.3426904649055683,-0.3343218124483716,-0.1710435551229495,-0.3452636526148104
SIGLEC6,0.0667471761641035,-0.2912145681574142,-0.2901502078853488,-0.2754093851848903,-0.2441277761624048,-0.291565329963844,4.193903177740235,-0.291565329963844,-0.289835745134194,-0.2898719401832673,-0.2884523385999755,-0.2791780193958076,-0.2910450002432213,-0.2885671981941405,-0.291565329963844,-0.2891618018725661,-0.2902224247140628,-0.2910411394862409,0.3123231812007281
AC020914.1,0.0401364812412591,-0.2827128565698334,-0.282601954442095,-0.2677063042225476,-0.2386939434694067,-0.2827128565698334,4.211362545008428,-0.2827128565698334,-0.2800042887970848,-0.2801143414713603,-0.2827128565698334,-0.2614544771460637,-0.2827128565698334,-0.2788852550293664,-0.2827128565698334,-0.2813184937481242,-0.2827128565698334,-0.2827128565698334,0.1809828846350285
PRKG2,-0.1414889926798071,-0.046584246187229,-0.0617448838408113,-0.3258461040602491,-0.2960884833792566,-0.3258461040602491,4.205587408297328,-0.3258461040602491,-0.3153760594466384,-0.3258461040602491,-0.3173630870508708,-0.3258461040602491,-0.2849754756377443,-0.2930855401771061,-0.3258461040602491,-0.3217180097132092,0.1701989532880783,-0.1265936259828026,-0.2156913331284351
ST8SIA6,-0.3115700696828145,-0.2163394962190957,-0.2217952030465639,-0.3065380822109188,-0.2955758880247833,-0.3115700696828145,4.202392967389894,-0.2109737698127106,-0.3083816079877216,-0.3054647667703859,-0.3056280464970312,-0.3115700696828145,-0.1486396265408141,-0.3001290940862936,-0.3115700696828145,-0.3104718816842815,0.1146641278015032,0.1707307161032765,-0.3115700696828145
LIF,-0.2847209763073974,-0.2539736713509886,-0.2913660348753972,-0.2745132079243628,-0.2859851252154003,0.2837612316767657,4.20126463555507,-0.2949866614919874,-0.2919504097002386,-0.2949866614919874,-0.2879458906742101,-0.2949866614919874,-0.1954598030583229,-0.2938830684630581,-0.2949866614919874,-0.2924139412158723,-0.2782537657003949,0.0037991534194185,-0.2784124801976602
NRCAM,0.1965435649236753,-0.2714660174150404,-0.2732481742647686,-0.2589348890086788,-0.2653305070752718,-0.2756350149936519,4.217242091651832,-0.0929539998051443,-0.2677234880306112,-0.2756350149936519,-0.2589457268009014,-0.2756350149936519,-0.2756350149936519,-0.2574123468696838,-0.2756350149936519,-0.262690387356191,-0.2756350149936519,-0.2756350149936519,-0.2756350149936519
PLAT,-0.2526688078195495,-0.0161197611379922,-0.2642778566912929,-0.2827588792240523,-0.2729002485325457,-0.0856154646128969,4.226975611741596,-0.2823555319851646,-0.2912698542021111,-0.2775756836220103,-0.2681631022082797,-0.296644929995268,-0.0473813427557991,-0.2941343121893776,-0.296644929995268,-0.2928478518640622,-0.1716683604352014,-0.245567698678565,-0.2883809957921597
